Price,Bedrooms,Bathrooms,Size
R22950000,4,4.5,1083m²
POA,9,9.5,7447m²
R3900000,N/A,N/A,N/A
R1695000,2,1,244m²
R4999000,2,2,78m²
R795000,2,1,54m²
R35900000,5,5.5,597m²
R1900000,1,1,N/A
N/A,N/A,N/A,N/A
R2850000,1,1,N/A
R3995000,2,2,168m²
R4150000,1,1,77m²
R3450000,1,1,65m²
R880000,2,1,N/A
R2550000,3,2,258m²
R4499999,N/A,N/A,714m²
R4500000,2,1.5,87m²
R950000,1,1,41m²
R1695000,2,2,62m²
R1695000,2,2,62m²
R2599000,4,2,502m²
R3990000,N/A,N/A,275m²
R995000,0.5,1,41m²
R3200000,2,2,228m²
R1695000,0.5,1,35m²
R1000000,0.5,1,37m²
R2655000,1,1,56m²
R5100000,4,1.5,980m²
R2050000,1,1,25m²
R2385000,4,1,486m²
N/A,N/A,N/A,N/A
R895000,0.5,1,54m²
POA,N/A,N/A,504m²
R3795000,1,1,66m²
R17990000,N/A,N/A,8000m²
R650000,1,1,N/A
R3495000,4,4,496m²
R1750000,1,1,58m²
R1399995,0.5,1,29m²
R1800000,6,3,389m²
R2299000,2,1,222m²
R2800000,3,2,496m²
R2995000,3,1,467m²
R950000,5,1,249m²
R5395000,3,2.5,195m²
R4199999,2,3,123m²
R4199999,2,3,123m²
R2500000,4,2.5,614m²
R1295000,1,1,55m²
R7500000,2,2,86m²
R5495000,5,3,N/A
R9950000,3,2,187m²
N/A,N/A,N/A,N/A
R2395000,1,1,40m²
R1750000,1,1,65m²
R2400000,1,1,45m²
R25000000,3,2,117m²
R1695000,2,1,119m²
R30000000,15,15,3600m²
R3995000,5,3,496m²
R1895000,0.5,1,26m²
R1150000,2,1,64m²
R1999000,3,1,224m²
R1900000,2,2,67m²
R7850000,3,2,377m²
POA,N/A,N/A,1146m²
R1795000,3,1,500m²
R1895000,0.5,1,26m²
R1350000,1,1,50m²
R4500000,2,1,165m²
R4399000,1,1,60m²
R2949500,2,1,69m²
R2065000,0.5,1,36m²
R10990000,1,1,4480m²
N/A,N/A,N/A,N/A
R4400000,6,5,496m²
R10995000,2,2,150m²
R3450000,1,1,49m²
R2350000,2,1,66m²
R2149000,N/A,1,29m²
R7000000,N/A,N/A,243m²
R1995000,1,1,42m²
R3150000,2,2,71m²
R2278000,2,1,N/A
R2349000,4,1,469m²
R22000000,4,3.5,246m²
R2799999,3,2,260m²
R9999000,3,2.5,654m²
R2149000,N/A,1,29m²
R1250000,2,1,59m²
R42000000,N/A,N/A,5007m²
R2600000,1,1,74m²
R2650000,2,2,N/A
R2099000,3,2,599m²
R350000,2,1,162m²
R4100000,2,2,100m²
N/A,N/A,N/A,N/A
R5600000,2,2,76m²
R2250000,0.5,1,31m²
R3450000,N/A,N/A,136m²
R6000000,7,5,1271m²
R3560000,1,1,47m²
R2250000,0.5,1,31m²
R5495000,N/A,N/A,1252m²
R2350000,2,1,87m²
R2495000,5,4,N/A
R11600000,3,3.5,N/A
R9950000,2,2,131m²
R2500000,1,1,67m²
R5300000,2,1,98m²
R15000000,3,3.5,246m²
R5200000,1,2,77m²
R1295000,2,1,67m²
R9450000,2,2,125m²
R1195000,1,1,56m²
R1750000,2,1.5,200m²
R1195000,0.5,1,31m²
R1625000,0.5,0.5,25m²
N/A,N/A,N/A,N/A
R1600000,N/A,N/A,1059m²
R1150000,1,1,24m²
R1258000,1,1,41m²
R1895000,2,1,96m²
R1890000,3,1,481m²
R4700000,1,2,239m²
R2600000,5,3,235m²
R52452000,N/A,N/A,52320m²
R700000,2,1,171m²
R1100000,2,1,N/A
R5450000,2,2,86m²
R1495000,1,1,55m²
R3495000,2,2,71m²
R2200000,2,1,66m²
R1850000,2,2,357m²
R3150000,4,2,450m²
R1258000,1,1,41m²
R1500000,2,1,66m²
R1975000,2,2,60m²
R1150000,0.5,1,24m²
R739000,3,1,N/A
N/A,N/A,N/A,N/A
R2600000,2,1,121m²
R6995000,1,1,62m²
R3700000,2,2.5,134m²
R2370000,1,0.5,39m²
R2250000,1,1,45m²
R2495000,1,1,71m²
R3000000,1,1,52m²
R21000000,7,6.5,3515m²
R1950000,1,1,57m²
R1500000,1,1,72m²
R2895000,1,1,46m²
R1150000,0.5,1,25m²
R4000000,2,2,94m²
R2995000,3,3,121m²
R620000,2,1,38m²
R11950000,2,2,151m²
R1895000,3,1,95m²
R1649000,2,1,57m²
R3000000,1,1,52m²
R2450000,1,1,71m²
R4150000,2,1,95m²
N/A,N/A,N/A,N/A
R2950000,2,2,109m²
R2200000,3,1,97m²
R1695000,2,1,69m²
R1975000,2,2,60m²
R9790000,2,2,135m²
R1195000,2,1,118m²
R5395000,3,2,513m²
R2050000,1,1,104m²
R3000000,1,1,59m²
R1199000,2,1,76m²
R1595000,3,1.5,123m²
R8900000,3,2.5,251m²
R22000000,9,10,1248m²
R2400000,1,1,80m²
R949000,N/A,N/A,N/A
R1950000,3,2,1076m²
R1950000,1,1,60m²
R1199000,2,1,76m²
R2750000,1,1,48m²
R1770000,2,1,104m²
R19500000,3,3,356m²
N/A,N/A,N/A,N/A
R5750000,2,2,116m²
R950000,1,1,40m²
R2495000,3,1,142m²
R2690000,1,1,160m²
R2900000,2,1,77m²
R895000,2,1,45m²
R2200000,4,2,224m²
R1595000,2,1.5,80m²
R2050000,2,2,60m²
R3025000,1,1,51m²
R2000000,3,2,585m²
R1790000,1,1,55m²
R4250000,3,2,149m²
R3395000,5,2.5,496m²
R1500000,N/A,N/A,155m²
R2800000,1,1,77m²
R2900000,1,1,55m²
R2300000,1,1,40m²
R4250000,3,2,149m²
R4950000,6,3,832m²
R2145000,3,1.5,480m²
N/A,N/A,N/A,N/A
R2250000,2,1,65m²
R950000,2,1.5,76m²
R10440000,N/A,N/A,6737m²
R1995000,2,1,60m²
R10000000,N/A,N/A,517m²
R1600000,1,1,70m²
R2150000,4,2,575m²
R7295000,N/A,N/A,545m²
R1600677,2,1,55m²
R2000000,N/A,N/A,200m²
R1850000,1,1,50m²
R1190000,2,1,238m²
R13950000,3,3,210m²
R2297999,2,2,68m²
R450000,3,1,N/A
R4300000,1,1,64m²
R699000,2,1,50m²
R4295000,2,2,70m²
R10440000,N/A,N/A,6737m²
R13800000,N/A,N/A,4707m²
R14500000,5,3,1064m²
N/A,N/A,N/A,N/A
R5999000,2,2,88m²
POA,3,3.5,183m²
R75000000,4,4.5,N/A
R1700000,N/A,N/A,N/A
R12250000,2,2.5,112m²
R880000,2,1,52m²
R1695000,4,3,561m²
R620000,2,1,38m²
R1990000,2,1,65m²
R36000000,4,4.5,1800m²
R1000000,2,1.5,82m²
R1450000,4,2,283m²
R3580000,1,1,50m²
R2500000,2,1,77m²
R4250000,2,2,82m²
POA,N/A,N/A,2000m²
R2250000,N/A,N/A,407m²
R18500000,5,4.5,632m²
R1900000,2,2,108m²
R1000000,2,1.5,82m²
R5500000,1,1,67m²
N/A,N/A,N/A,N/A
R799000,2,1,48m²
R10950000,2,2.5,184m²
R3995000,2,2,75m²
R890000,2,1,50m²
R1280000,1,1,54m²
R589000,1,1,36m²
R2499000,1,1,58m²
R795000,2,1,36m²
R1399000,1,1,52m²
R799000,1,1,43m²
R2990000,2,2,260m²
R2500000,1,1,82m²
R11500000,3,3,322m²
R2995000,2,2,102m²
R3000000,1,2,114m²
R2199000,4,3,515m²
R799000,1,1,43m²
R1950000,2,2,79m²
R3900000,2,1,82m²
R4250000,3,2.5,N/A
R1539000,N/A,1,27m²
N/A,N/A,N/A,N/A
R85000000,4,4,363m²
R1550000,1,1,N/A
R26995000,5,5,709m²
R12500000,2,2.5,174m²
R2199000,1,1,52m²
R1350000,2,1,59m²
R2950000,3,2,106m²
R1900000,2,1.5,73m²
R2100000,1,1,35m²
R2395000,1,1,68m²
R7350000,N/A,N/A,19.5ha
R7995000,3,2.5,170m²
R22950000,5,5,4141m²
R13850000,4,4,1328m²
R2390000,2,2,74m²
R2090000,2,1.5,62m²
R7350000,N/A,N/A,19.5ha
R2350000,2,1,69m²
R2180000,2,1.5,69m²
R10500000,2,2,298m²
R1980000,2,1.5,58m²
N/A,N/A,N/A,N/A
R19500000,6,3,7321m²
R1895000,2,1,89m²
R1950000,2,1,51m²
R4250000,2,2,161m²
R19995000,N/A,N/A,1203m²
R1195000,1,1,36m²
R1795000,2,1,96m²
R14500000,4,4,625m²
R1395000,3,1,154m²
R12500000,3,3,160m²
R1475000,2,2,64m²
R3250000,2,2,159m²
R5495000,N/A,N/A,991m²
R3995000,2,1,87m²
R780000,2,1,88m²
R27000000,N/A,N/A,2800m²
R1250000,2,1,72m²
R2250000,1,1,48m²
R4995000,2,2,87m²
R13000000,20,14,927m²
R12500000,3,3,160m²
N/A,N/A,N/A,N/A
R5750000,4,3,1400m²
R2345000,1,1,42m²
R6495000,N/A,N/A,179m²
R2250000,2,1,N/A
R995000,0.5,1,40m²
R4995000,3,2,200m²
R2790000,1,1,37m²
R2795000,2,1,73m²
R1600000,1,1,51m²
R1149000,4,1,281m²
R2350000,3,2,150m²
R2500000,2,1,59m²
R1700000,1,1,59m²
R3495000,1,1,75m²
R9500000,3,3.5,232m²
R1149000,4,1,281m²
R2695000,2,2,187m²
R1430000,2,1,364m²
POA,7,7.5,1486m²
R15995000,3,2.5,926m²
R2095000,2,2,91m²
N/A,N/A,N/A,N/A
R350000,2,1,N/A
R10870000,3,3,164m²
R5500000,3,2,1076m²
R1780000,2,1,54m²
R2690000,5,3,496m²
R1695000,1,1,51m²
R1275000,1,1,43m²
R2500000,0.5,1,49m²
R22400000,4,5.5,507m²
R2500000,0.5,1,49m²
R7995000,5,3.5,487m²
R1350000,2,1,121m²
R1895000,3,1,499m²
R13000000,N/A,N/A,900m²
R2990000,3,2,496m²
R11950000,4,5,1201m²
R9750000,3,3.5,224m²
R12950000,3,3,403m²
R3195000,4,2,464m²
R1800000,2,2,151m²
R1895000,2,1,154m²
N/A,N/A,N/A,N/A
R1995000,1,1,40m²
R1350000,1,1,25m²
R170000000,5,5,724m²
R2950000,2,1,70m²
R4800000,N/A,N/A,507m²
R1900000,1,1,42m²
R3650000,2,2,N/A
R34500000,4,4,502m²
R1495000,1,1,69m²
R2150000,2,2,72m²
R12995000,6,3,1352m²
R6450000,3,2.5,154m²
R15500000,2,2.5,152m²
R3650000,3,2,378m²
R2850000,2,1.5,122m²
R1899000,2,1,113m²
R4600000,N/A,N/A,1749m²
R15500000,2,2.5,152m²
R1455000,N/A,N/A,43m²
R1050000,0.5,1,40m²
R1250000,1,1,30m²
N/A,N/A,N/A,N/A
R8500000,3,2,200m²
R16750000,N/A,N/A,1351m²
R8500000,3,2,200m²
R895000,2,1,50m²
R1950000,3,1,624m²
R27594250,4,4,280m²
R1450000,0.5,1,36m²
R5495000,2,2,85m²
R14250000,4,3.5,263m²
R3999995,3,3,620m²
R3550000,2,2,89m²
R1500000,2,1,83m²
R880000,2,1,49m²
R1350000,1,1,68m²
R1695000,2,2,71m²
R7995000,4,3,835m²
R1295000,1,1,43m²
R1700000,N/A,1,32m²
R7000000,N/A,N/A,584m²
R1650000,0.5,1,40m²
POA,5,4,677m²
N/A,N/A,N/A,N/A
R2350000,2,1,51m²
R14835000,3,2,174m²
R15950000,2,2.5,315m²
R1250000,2,1,N/A
R1450000,3,2,103m²
R1450000,3,2,103m²
R1150000,1,1,27m²
R2400000,2,1.5,61m²
R1095000,1,1,50m²
R5300000,N/A,N/A,385m²
R1495000,2,1,69m²
R1495000,1,1,53m²
R5300000,N/A,N/A,385m²
R5995000,2,2.5,109m²
R3370000,6,6,445m²
R1495000,2,2,59m²
R6500000,2,1,75m²
R2800000,4,2.5,495m²
R2195000,1,1,52m²
R1695000,1,1,50m²
R3500000,1.5,1,80m²
N/A,N/A,N/A,N/A
R4100000,1,1,71m²
R42995000,6,7,4027m²
R3795000,3,2.5,166m²
R550000,3,1,N/A
R6995000,3,2,121m²
R935000,2,1,44m²
R6995000,3,2,121m²
R3000000,5,3.5,450m²
R1490000,1,1,45m²
R4250000,3,2,88m²
R12995000,3,3.5,214m²
R2050000,2,1,59m²
R630000,2,1,38m²
R750000,2,1,99m²
R5599000,5,4,495m²
R1720000,2,1,91m²
R2000000,3,2,457m²
R3000000,2,2,86m²
R1650000,3,1,76m²
R5300000,2,3,105m²
R1000000,N/A,N/A,869m²
N/A,N/A,N/A,N/A
R19950000,5,5,1352m²
R4350000,3,2,N/A
R2800000,3,2,127m²
R15500000,3,3.5,287m²
R2095000,4,2,281m²
R790000,2,1,180m²
R1860000,5,1,78m²
R790000,2,1,180m²
R6500000,3,2.5,216m²
R4499999,2,2,76m²
R1800000,1,1,N/A
R1349000,3,1,202m²
R9200000,2,2.5,237m²
R990000,2,1,273m²
POA,3,1,510m²
R24320000,4,4.5,619m²
R6400000,N/A,N/A,3000m²
R19800000,8,8,2825m²
R1950000,2,2,81m²
R4500000,4,2,425m²
R27500000,4,4.5,646m²
N/A,N/A,N/A,N/A
R9750000,2,2.5,111m²
R29000000,5,5.5,N/A
R1960000,0.5,1,31m²
R950000,2,1,46m²
R15000000,N/A,N/A,1473m²
R2175000,2,1,63m²
R13950000,2,2.5,340m²
R2690000,3,1,704m²
R4950000,4,2,1023m²
R2650000,1,1,52m²
R22500000,N/A,N/A,40ha
R1450000,2,1,69m²
R4200000,2,2,108m²
R26000000,5,7,4890m²
R13950000,2,2.5,340m²
R1099000,3,2,345m²
R2499000,3,1,1064m²
R929995,3,1,55m²
R4995000,3,3,159m²
R550000,2,1,47m²
R2500000,1,1,64m²
N/A,N/A,N/A,N/A
R799000,2,1,57m²
R10950000,N/A,N/A,595m²
R2195000,3,1,529m²
R4650000,1,1,69m²
R4950000,2,2,85m²
POA,N/A,N/A,3208m²
R14600000,2,2,118m²
R2950000,1,1.5,77m²
R45000000,4,4.5,446m²
R2855000,N/A,N/A,200m²
R1050000,2,1,161m²
R1600000,3,1,317m²
R16900000,4,4,1205m²
R5600000,2,2,97m²
R595000,1,1,24m²
R37500000,8,9,803m²
R2599000,3,2,346m²
R8995000,4,3,308m²
R21995000,5,5,814m²
R1995000,4,1.5,149m²
R14600000,2,2,118m²
N/A,N/A,N/A,N/A
R10950000,6,4,2072m²
R1295000,2,1,73m²
R4495000,2,2,58m²
R2620000,1,1,42m²
R2950000,1,1,46m²
R1790000,1,1,42m²
R7850000,2,2,116m²
R1100000,1,1,43m²
R29995000,4,4.5,342m²
R1800000,2,N/A,289m²
R1950000,1,1,N/A
R2195000,1,1,67m²
R1050000,2,1,216m²
R1500000,3,1,489m²
R2495000,2,1.5,104m²
R875000,1,1,42m²
R46000000,N/A,N/A,20000m²
R1950000,1,1,N/A
R3795000,3,1,103m²
R1980000,2,1,N/A
R1750000,1,1,60m²
N/A,N/A,N/A,N/A
R3600000,1,1,64m²
R990000,2,1,77m²
R15949000,3,3,215m²
R420000,5,2,N/A
R1780000,2,1,51m²
R1995000,3,1.5,87m²
R1690000,2,1,56m²
R1200000,2,1,66m²
R1690000,2,1,56m²
R2950000,1,1,57m²
R4790000,2,2,87m²
R1295000,1,1,36m²
R2180000,N/A,N/A,129m²
R1700000,2,2,173m²
R550000,2,1,54m²
R1500000,3,1,N/A
R1100000,3,2,88m²
R1050000,1,1,43m²
R895000,0.5,1,35m²
R3495000,1,1,110m²
R6700000,N/A,N/A,842m²
N/A,N/A,N/A,N/A
R3495000,2,2,87m²
R1884000,0.5,1,33m²
R6350000,6,5,743m²
R650000,2,1,47m²
R1550000,1,1,55m²
R2299000,2,2,65m²
R3250000,2,1,72m²
R280000,2,1,188m²
R6995000,N/A,N/A,4.7ha
R1800000,11,4,357m²
R5500000,2,1,75m²
R2299000,2,2,65m²
R1595000,3,1.5,72m²
R1145000,0.5,1,25m²
R1800000,2,1.5,73m²
R3999999,N/A,N/A,N/A
R1899000,2,1,149m²
R2925000,2,2,56m²
R1895000,2,1,91m²
R810000,4,2,N/A
R5500000,8,4,520m²
N/A,N/A,N/A,N/A
R3250000,3,3,142m²
R1295000,2,1.5,69m²
R12995000,3,3,977m²
R2500000,2,1,62m²
R1195000,1,1,59m²
R2195000,1,1,68m²
R6495000,2,1,86m²
R399999,0.5,1,N/A
R2500000,2,1,89m²
R1499000,1,1,45m²
R640000,2,1,38m²
R2150000,N/A,N/A,538m²
R19000000,4,4,554m²
R1499000,1,1,45m²
R1790000,N/A,N/A,2151m²
R2150000,2,1,73m²
R1600000,3,3,409m²
R2350000,4,2.5,386m²
R1850000,1,1,N/A
R2000000,2,1,111m²
R1500000,1,1,55m²
N/A,N/A,N/A,N/A
R1599000,3,1,678m²
R1750000,2,1,144m²
R3800000,2,2.5,144m²
R1795000,4,1,262m²
R2100000,1,1,86m²
R280000,2,1,N/A
R2195000,1,1,61m²
R280000,2,1,N/A
R34000000,N/A,N/A,1947m²
R19500000,12,12,595m²
R1450000,1,1,51m²
R1680000,2,2,66m²
R4950000,4,2,1293m²
R2900000,3,2,69m²
R4350000,3,2,90m²
R550000,3,1,N/A
R29995000,3,2.5,172m²
R2500000,2,1,83m²
R2500000,2,1,N/A
R14500000,5,N/A,4003m²
R16098850,3,4,243m²
N/A,N/A,N/A,N/A
R15750000,5,3,4900m²
R6950000,3,2.5,190m²
R4950000,2,2,85m²
R5800000,N/A,N/A,1674m²
R1995000,1,1,38m²
R1150000,1,1,43m²
R18000000,5,5,2459m²
R750000,2,1,111m²
R7900000,3,2,129m²
R9250000,N/A,N/A,679m²
R2750000,2,1.5,64m²
R1090000,1,1,47m²
R18990000,3,3.5,234m²
R7900000,3,2,129m²
R2499500,3,2,N/A
R8450000,3,4,137m²
R16000000,N/A,N/A,1579m²
R8500000,25,7,365m²
R6500000,3,3,137m²
R5150000,5,2,975m²
R1950000,0.5,1,31m²
N/A,N/A,N/A,N/A
R1650000,0.5,1,32m²
R9999999,N/A,N/A,11435m²
R2800000,2,2,86m²
R1600000,0.5,1,41m²
R2595000,5,3,216m²
R695000,1,1,45m²
R775000,2,1,74m²
R26000000,N/A,N/A,4270m²
R25000000,3,1,34000m²
R7350000,N/A,N/A,1410m²
R995000,1,1,40m²
R5000000,N/A,N/A,353m²
R3195000,3,N/A,595m²
R1795000,3,3,101m²
R1750000,7,3,496m²
R1090000,2,1,270m²
R9999999,N/A,N/A,11435m²
R750000,1,1,54m²
R1410000,3,2,N/A
R2195000,4,3,N/A
R700000,2,1,185m²
N/A,N/A,N/A,N/A
R175000000,N/A,N/A,1124m²
R1700000,8,4,555m²
R1620000,5,3,279m²
R1960000,1,1,33m²
R1550000,N/A,N/A,N/A
R3995000,2,2,100m²
R2200000,3,1,194m²
R1945000,0.5,1,33m²
R2750000,3,1,306m²
R16500000,6,6,1904m²
R590000,2,1,89m²
R4950000,4,3,1135m²
R16500000,6,6,1904m²
R15000000,N/A,N/A,4000m²
R849000,2,1,62m²
R9945000,N/A,N/A,970m²
R5000000,N/A,N/A,N/A
R1200000,2,1,137m²
R3800000,3,3,204m²
R1550000,4,2,N/A
R1495000,1,1,55m²
N/A,N/A,N/A,N/A
R1975000,2,2,80m²
R2995000,N/A,N/A,425m²
R2941353,3,2,414m²
R14835000,3,N/A,174m²
R5950000,2,2,91m²
R305000,2,2,84m²
R5950000,2,2,91m²
R8995000,3,3,270m²
R645000,2,1,55m²
R1450000,1,1,33m²
R7350000,N/A,N/A,19.5ha
R750000,3,1,N/A
R85000000,4,4.5,721m²
R1775000,1,1,43m²
R2699000,2,1,64m²
R3300000,2,1.5,91m²
R6495000,3,2,251m²
R2995000,4,3,127m²
R2290000,2,1,60m²
R16500000,N/A,N/A,204625m²
R3060000,N/A,N/A,152m²
N/A,N/A,N/A,N/A
R3410000,1,1,65m²
R180000,1,1,N/A
R9950000,2,3,154m²
R4000000,N/A,N/A,1664m²
R10950000,2,2,218m²
R1150000,2,1,43m²
R2500000,2,2,92m²
R1150000,2,1,43m²
R1520000,2,1,74m²
R2199000,2,2,60m²
R10594000,N/A,N/A,720m²
R4895000,6,2,975m²
R22500000,4,4,1222m²
R69950000,8,6,1613m²
R16990000,N/A,N/A,2105m²
R1700000,1,1,32m²
R1950000,2,2,79m²
R1995000,2,1,90m²
R895000,1,1,48m²
R2395000,2,2,84m²
R5300000,2,2,115m²
N/A,N/A,N/A,N/A
R8750000,4,3,559m²
R1450000,1,1,35m²
R900000,3,1,71m²
R1295000,1,1,55m²
R920000,0.5,1,41m²
R2590000,2,1.5,N/A
R2695000,5,2.5,375m²
R1850000,0.5,1,31m²
R12900000,10,10,43m²
R3195000,4,3,595m²
R38000000,3,4,462m²
R3195000,4,3,595m²
R780000,2,1,53m²
R24950000,3,4,1373m²
R38000000,3,3.5,339m²
R1395000,1,1,53m²
R1620000,N/A,N/A,N/A
R19995000,4,4,406m²
R350000,4,1,149m²
R945000,0.5,1,33m²
R3000000,2,2,88m²
N/A,N/A,N/A,N/A
R24995000,N/A,N/A,8176m²
R1985000,N/A,N/A,397m²
R23850000,3,3.5,293m²
R2500000,5,3,508m²
R950000,1,1,27m²
R2395000,2,2,64m²
R270000,3,1,131m²
R600000,2,1,38m²
R3595000,2,1,116m²
R1790000,N/A,N/A,N/A
R820000,0.5,1,27m²
R2195000,2,2,81m²
R699000,2,1,44m²
R1250000,0.5,1,30m²
R820000,3,2,240m²
R2925000,2,2,56m²
R1675000,1,1,34m²
R1525000,N/A,1,32m²
R1675000,1,1,34m²
R1250000,1,1,49m²
R6995000,N/A,N/A,12.4ha
N/A,N/A,N/A,N/A
R750000,4,2,118m²
R1900000,3,1,625m²
R1550000,0.5,1,55m²
R3750000,2,2,106m²
R1650000,2,1,72m²
R1850000,2,1.5,407m²
R5995000,3,3,175m²
R2100000,3,2,131m²
R2295000,1,1,52m²
R7000000,N/A,N/A,531m²
R29000000,3,5,403m²
R10950000,4,3,4192m²
R1175000,1,1,45m²
R2970000,1,1,61m²
R3995000,3,2,678m²
R2385000,5,3,535m²
R14995000,N/A,N/A,800m²
R1900000,3,1,625m²
R2695000,5,2,378m²
R2180000,1,1,41m²
R1795000,N/A,N/A,N/A
N/A,N/A,N/A,N/A
R2200000,1,1,35m²
R3520000,2,2,66m²
R670000,1,1,57m²
R7300000,15,11,336m²
R949000,1,1,43m²
R13950000,4,4.5,1001m²
R2500000,1,1,40m²
R16000000,12,12,510m²
R2250000,2,1,65m²
R5300000,2,2,125m²
R950000,2,1,50m²
R49000000,6,6,4077m²
R1980000,2,1,50m²
R1975000,2,2,60m²
R1425000,2,1,83m²
R775000,1,1,39m²
R8500000,3,2,153m²
R1995000,1,1,42m²
R990000,2,1,44m²
R4595000,4,2,601m²
R2500000,1,1,40m²
N/A,N/A,N/A,N/A
R1895000,1,1,42m²
R3900000,N/A,N/A,N/A
R3900000,N/A,N/A,N/A
R1370000,1,1,60m²
R35000000,8,7.5,5120m²
R695000,2,1,54m²
R69000000,4,5,784m²
R3950000,1,1,71m²
R3900000,7,4,562m²
R5500000,2,2,102m²
R4000000,N/A,N/A,625m²
R15500000,3,3.5,292m²
R1995000,N/A,N/A,224m²
R3500000,1,1,78m²
R10950000,4,4,1020m²
R570000,2,1,N/A
R595000,N/A,N/A,314m²
R2399000,2,1,71m²
R59000000,3,3.5,476m²
R1950000,2,2,79m²
R420000,1,1,36m²
N/A,N/A,N/A,N/A
R1667500,1,1,29m²
R905000,1,1,29m²
R1850000,7,2,405m²
R7995000,4,2,396m²
R21950000,3,3.5,166m²
R1750000,1,1,40m²
R3495000,2,2,88m²
R20995000,4,4.5,4066m²
R2295000,2,1,68m²
R17950000,4,4.5,461m²
R25900000,4,4.5,3890m²
R19960000,N/A,N/A,998m²
R5590000,2,1,102m²
R2700000,1,1,48m²
R4950000,2,2,175m²
R20995000,4,4.5,4066m²
POA,N/A,N/A,1983m²
R2199000,2,2,79m²
R1010000,0.5,1,24m²
R2395000,1,1,N/A
R1300000,2,1,67m²
N/A,N/A,N/A,N/A
R16650000,7,3,987m²
R949995,0.5,1,41m²
R11902500,2,3,232m²
R3693768,3,2,614m²
R17750000,4,4.5,330m²
R3750000,2,2,76m²
R9700000,4,3.5,443m²
R949995,0.5,1,41m²
R2595000,1,1,53m²
R1170000,1,1,39m²
R2350000,2,1,160m²
R900000,1,1,41m²
R1295000,3,2,268m²
R5395000,2,2,91m²
R1050000,1,1,34m²
R1500000,1,1,45m²
R4350000,2,1.5,98m²
R2700000,1,1,48m²
R24999000,4,4.5,258m²
R2500000,1,2,95m²
R19750000,5,4.5,763m²
N/A,N/A,N/A,N/A
R7000000,N/A,N/A,31214m²
R2595000,5,3,746m²
R1600000,1,1,31m²
R5950000,4,4,710m²
R5995000,6,4,556m²
R2250000,2,1,74m²
POA,N/A,N/A,1052m²
R69900000,5,6,615m²
R631000,3,1,N/A
R3985000,5,1,446m²
R630000,2,1,83m²
R4950000,2,1.5,112m²
R4495000,1,2,226m²
R1050000,2,1,215m²
R5995000,2,2,93m²
R1050000,2,1,215m²
R1900000,1,1,54m²
R800000,2,1,78m²
R1900000,0.5,1,38m²
R14950000,4,3.5,286m²
R91000000,N/A,N/A,5.84ha
N/A,N/A,N/A,N/A
R1395000,1,1,47m²
R115000000,3,3,751m²
R2185000,12,10,N/A
R23000000,7,5.5,3800m²
R1420000,2,1,49m²
R91000000,N/A,N/A,5.2ha
R595000,1,1,N/A
R750000,3,2,66m²
R2250000,3,2,524m²
R1599999,3,2,202m²
R59000000,6,6,858m²
R9900000,2,2,134m²
R750000,3,2,66m²
R4350000,2,2,72m²
R10950000,4,4,559m²
R650000,1,1,51m²
R9750000,4,3,446m²
R850000,N/A,N/A,430m²
R1300000,1,1,74m²
R2499000,1,1,51m²
R3000000,1,1,41m²
N/A,N/A,N/A,N/A
R1600000,3,1,52m²
R3500000,7,3,210m²
R839900,2,1,92m²
POA,5,5,900m²
R660000,2,1,38m²
R10990000,N/A,N/A,4480m²
R1599000,0.5,1,37m²
POA,N/A,1,N/A
R5500000,N/A,N/A,442m²
R580000,3,1,157m²
R1350000,3,2,137m²
R3950000,3,2,118m²
R950000,1,1,56m²
R4250000,3,2,88m²
R1699000,1,1,46m²
R3500000,7,3,210m²
R7250000,3,2,154m²
R3495000,N/A,N/A,201m²
R1650000,N/A,1,45m²
R21000000,N/A,N/A,240m²
R800000,1,1,31m²
N/A,N/A,N/A,N/A
R1615000,2,1,N/A
R3995000,2,2,75m²
R1150000,2,2,192m²
R25000000,N/A,N/A,34000m²
R1900000,0.5,1,44m²
R600000,N/A,N/A,19m²
R2950000,4,3,510m²
R1849000,3,2,496m²
R2950000,1,1,51.3m²
R2650000,1,1,43m²
R2160000,5,3,N/A
R7500000,4,2,292m²
R650000,1,1,N/A
R3695000,1,1,37m²
R599000,2,1,102m²
R1550000,2,1,190m²
R4950000,2,2,160m²
R11500000,4,4.5,800m²
R10995000,4,2,N/A
R4250000,2,2,82m²
R4950000,2,2,160m²
N/A,N/A,N/A,N/A
R580000,2,1,124m²
R1790000,N/A,N/A,N/A
R1100000,1,1,47m²
R11495000,2,2,165m²
R3200000,1,1,54m²
R13900000,3,2,715m²
R2699000,2,1,64m²
R2950000,1,1,48m²
R945000,N/A,N/A,N/A
R1150000,3,1,87m²
R12000000,N/A,N/A,2140m²
R22945000,N/A,N/A,414m²
R95000000,4,6.5,1293m²
R1600000,3,1,76m²
R4140000,0.5,0.5,60m²
R6999000,3,3,N/A
R4485000,N/A,1,40m²
R12000000,N/A,N/A,2140m²
R3000000,N/A,N/A,251m²
R5295000,2,2,131m²
R3695000,4,2.5,798m²
N/A,N/A,N/A,N/A
R3500000,1,1,44m²
R890000,2,1,171m²
R1200000,1,1,34m²
R42000000,N/A,N/A,N/A
R2200000,5,3,N/A
R2100000,2,2,87m²
R890000,2,1,171m²
R1500000,1,1,N/A
R1375000,2,2,51m²
R2495000,3,3,350m²
R1395000,2,1,N/A
